sector,country_binned,from,to,frequency,EPS,JSS,EPDR,SPDR,promotion_prob
Information Technology,US,Technology Head,Technology Architect,55,0.994400311322528,0.9999999999840368,0.9642857142857144,,0.9998657624427002
Information Technology,US,Information Technology Analyst,Information Technology Consultant,55,0.0189347334945787,1.0,0.1702127659574468,0.4935117969140047,0.9745180876863013
Information Technology,US,Systems Engineer,Solution Engineer,55,0.6576101005441111,0.9999999999944248,0.2359550561797752,,0.9594073489825552
Information Technology,US,Webmaster,Systems Administrator,55,3.7797367236080965e-08,1.0,0.1827956989247312,0.4994021983960183,0.9776769531093374
Information Technology,US,Software Engineer,Senior .NET Developer,55,0.9999671158422933,1.0,0.2941176470588235,,0.9602585939312972
Information Technology,US,Associate Systems Administrator,Systems Administrator,54,0.4682391196938972,0.9999999999997596,0.6119402985074627,,0.9986896896441633
Information Technology,US,iOS Developer,Senior Developer,54,0.9999999723364558,1.0,0.5428571428571428,0.5066994989927581,0.9958083319555942
Information Technology,US,Web Developer,User Interface Engineer,54,0.9999523926523674,0.9999999999998886,0.35,0.5145132136858173,0.9786685561549837
Information Technology,US,Information Technology Intern,Information Technology Analyst,54,1.0,1.0,0.9285714285714286,0.527051527226924,0.9998448468948439
Information Technology,US,Senior Software Developer,Solution Architect,54,0.0199873544932017,1.0,0.5652173913043478,,0.9989507213512318
Information Technology,US,Software Consultant,Software Architect,54,0.9999999980742093,1.0,0.1612903225806451,0.5222232255213901,0.9017498120437044
Information Technology,US,Senior Test Engineer,Test Manager,54,0.995951549137256,0.999999999999836,0.3333333333333333,0.5019242921033427,0.9755223500668454
Information Technology,US,Data Architect,Senior Data Architect,54,0.4631271227496935,0.9999977723427156,0.4594594594594595,0.4965859053128074,0.995927048693634
Information Technology,US,Software Engineering Intern,Senior Software Engineer,54,1.0,1.0,0.6875,0.5124049947746584,0.9987798063385562
Information Technology,US,.NET Developer,Senior Developer,54,0.0668264052434246,1.0,0.2857142857142857,,0.9879516853276796
Information Technology,US,Quality Assurance Analyst,Quality Assurance Automation Engineer,54,0.9999980467551076,0.9999999762919664,0.5428571428571428,0.5096721375644755,0.9958122946531687
Information Technology,US,Systems Engineer,Systems Software Engineer,54,1.0,0.9241609766044712,0.2558139534883721,0.5065630632676797,0.9411114115475787
Information Technology,US,Software Engineer,User Interface Developer,54,4.329869796038111e-15,0.9999999999425306,0.1489361702127659,,0.9654860598761201
Information Technology,US,Help Desk Specialist,Systems Administrator,54,1.0,1.0,0.44,0.5162225301228023,0.9899997037664228
Information Technology,US,Software Engineer,Software Development Head,54,0.9868040611653248,1.0,0.5882352941176471,0.5108094242105046,0.9972062964381501
Information Technology,US,Senior Business Systems Analyst,Lead Business Systems Analyst,54,0.364861070927845,0.5746609591862439,0.5428571428571428,0.4973042378203883,0.9930294768836812
Information Technology,US,User Interface Designer,Senior User Interface Designer,53,0.8897166941967302,0.9999999999999905,0.582089552238806,0.4911620330017776,0.9974098395930846
Information Technology,US,Help Desk Analyst,Systems Analyst,53,1.0,1.0,0.3947368421052631,0.5158466167281671,0.9853480651755442
Information Technology,US,Web Programmer,Programmer,53,0.6583210773410073,0.9997130973538192,0.1397849462365591,0.5065753707013056,0.9242069513506451
Information Technology,US,Software Engineer,Database Engineer,53,0.7186780615342254,1.0,0.1910112359550561,0.5000482738503792,0.9455035988338127
Information Technology,US,Setup Configuration Analyst,Systems Analyst,53,0.4173781529607113,0.999999999999992,1.0,0.5100686345780269,0.9999622033724339
Information Technology,US,Senior Application Developer,Lead Application Developer,53,0.7085287884877207,0.4255065273128431,0.5362318840579711,,0.9776980560583846
Information Technology,US,Test Analyst,Quality Assurance Analyst,53,0.4246801598309778,0.9640284864843608,0.3086419753086419,0.4902792887612789,0.9844061197984414
Information Technology,US,Software Quality Assurance Tester,Software Quality Assurance Engineer,53,0.9999999998924682,0.9999556804875098,0.5588235294117647,,0.9957016150319695
Information Technology,US,Software Engineer,Software Designer,53,0.2446080420046643,0.9999969308535588,0.325,0.5037016241227384,0.9905872372024699
Information Technology,US,Senior Business Analyst,Principal Business Analyst,52,0.9655324272926252,0.9303164691508106,0.6774193548387096,,0.998127111280249
Information Technology,US,Business Systems Analyst,Information Technology Project Manager,52,0.8458066311942288,1.0,0.3866666666666666,,0.9850635162945061
Information Technology,US,Technology Analyst,Technical Lead,52,1.0,1.0,0.8245614035087719,0.5120220581218417,0.9996211183878101
Information Technology,US,Lead Software Engineer,Software Architect,52,0.9999922568937808,1.0,0.1954022988505747,0.5013250562494532,0.924246074332346
Information Technology,US,Technical Support Specialist,Systems Analyst,52,1.0,1.0,0.3684210526315789,0.5185076267565482,0.9817385631441912
Information Technology,US,Senior Software Engineer,Software Engineering Director,52,0.7593058245893648,1.0,0.4054054054054054,0.4963318336167611,0.9903107483306479
Information Technology,US,Quality Assurance Analyst,Quality Assurance Analyst II,52,0.1815480913266451,0.6852872199021268,0.4857142857142857,,0.9928109999061335
Information Technology,US,Systems Engineer,Advanced Systems Engineer,52,0.9939548871628768,0.2491928942306362,0.7931034482758621,0.5191225898733391,0.9943373347283196
Information Technology,US,Systems Engineer,Senior Software Developer,52,1.0,1.0,0.6,,0.9969725430601136
Information Technology,US,Application Developer,Senior Systems Analyst,52,0.9993625355102176,1.0,0.2682926829268293,0.4985802134570954,0.9578707560026704
Information Technology,US,Systems Administrator,Information Technology Project Manager,52,1.0,1.0,0.4857142857142857,,0.9920056969144445
Information Technology,US,Software Engineer,Software Lead,52,0.998394016840484,1.0,0.4647887323943662,,0.9904774252780422
Information Technology,US,Help Desk Analyst,Senior Help Desk Analyst,52,0.8450935647583214,0.9799842278404806,0.6,0.5050844042133782,0.9977784734290265
Information Technology,US,Information Technology Intern,Information Technology Specialist,52,1.0,1.0,0.625,,0.997553141300949
Information Technology,US,Software Quality Engineer,Senior Software Quality Engineer,51,0.4080544521941622,0.9999999999946554,0.6451612903225806,0.5056105647571139,0.999226981245862
Information Technology,US,Software Engineer Intern,Associate Software Engineer,51,1.0,5.551115123125783e-15,0.8214285714285714,,0.98813888682272
Information Technology,US,Senior Software Engineer,Enterprise Architect,51,0.1682011706340477,1.0,0.5454545454545454,0.4997108845886121,0.9986993372790067
Information Technology,US,Software Analyst,Senior Software Engineer,51,1.0,1.0,0.3972602739726027,0.5160565993113335,0.985656903477527
Information Technology,US,Software Engineering Intern,Associate Software Engineer,51,1.0,1.1102230246251563e-16,0.5692307692307692,0.4937278053782928,0.9187967906710516
Information Technology,US,Software Test Engineer,Test Lead,51,1.0,1.0,0.6451612903225806,0.4934034695354481,0.9982386244154251
Information Technology,US,Application Developer,Application Developer II,51,0.2055870417103719,0.9998410352516194,0.6721311475409836,,0.999454804248423
Information Technology,US,Business Intelligence Consultant,Senior Business Intelligence Consultant,51,0.8011157860078828,0.9999999882300206,0.4782608695652174,0.5070463704881105,0.994484368446786
Information Technology,US,Information Technology Support Technician,Systems Administrator,51,1.0,1.0,0.3246753246753247,0.5055054969887867,0.9735785341148738
Information Technology,US,Systems Engineer,Technology Analyst,51,0.8029171133753448,0.0,0.6190476190476191,0.4999969271857111,0.9579836108859926
Information Technology,US,Front End Developer,Front End Engineer,51,1.0,0.9999969797457172,0.3972602739726027,0.5094320119725667,0.985626890913191
Information Technology,US,Senior Network Engineer,Lead Network Engineer,51,0.3349432036981532,0.5544273011772383,0.2592592592592592,0.4966604870864868,0.9250025594114956
Information Technology,US,Systems Analyst II,Systems Analyst III,51,0.993589204556896,0.999999996511092,1.0,,0.9999011580812629
Information Technology,US,Solution Consultant,Solution Architect,51,0.9999250739323138,1.0,0.2289156626506024,,0.9326446550989241
Information Technology,US,Business Systems Analyst,Business Systems Consultant,51,0.3453772656226457,0.9999999999316742,0.275,0.4955003074042612,0.9834865040962341
Information Technology,US,Network Technician,Network Analyst,51,1.0,1.0,0.5454545454545454,0.5128689135783046,0.9959079292561028
Information Technology,US,Network Analyst,Senior Network Engineer,50,1.0,1.0,0.4925373134328358,0.5095256355229589,0.9935782677441487
Information Technology,US,Software Engineer,Test Lead,50,0.1060852525821473,1.0,0.5873015873015873,0.4892225715324915,0.9991620606305253
Information Technology,US,Assistant Systems Trainee Engineer,Assistant Systems Engineer,50,0.9963499522217212,1.0,1.0,,0.9999007790897612
Information Technology,US,Senior Software Engineer,Software Engineer IV,50,0.0329607549627796,0.9999999972036973,0.1111111111111111,,0.9508531476963191
Information Technology,US,Lead Developer,Software Architect,50,1.0,1.0,0.3333333333333333,0.5099144228904929,0.9754490174885003
Information Technology,US,Senior Business Analyst,Product Owner,50,0.3340217424799141,0.998177754987607,0.3888888888888889,0.5001771920112528,0.9937618890994913
Information Technology,US,Software Engineer,Engineering Vice President,50,1.0,1.0,0.4925373134328358,0.5124690220668663,0.9935842491651508
Information Technology,US,Information Technology Specialist,Information Technology Project Manager,50,1.0,1.0,0.4492753623188406,,0.9891191569891792
Information Technology,US,Technology Analyst,Senior Technology Analyst,50,0.9974607083628828,0.9999098972590575,1.0,0.5087954201255512,0.9999154727714358
Information Technology,US,Senior Network Administrator,Senior Systems Engineer,50,1.0,1.0,0.4705882352941176,0.5016937464955137,0.9922453991029548
Information Technology,US,Software Quality Assurance Engineer,Senior Software Engineer,50,1.0,1.0,0.3333333333333333,,0.9712421646245261
Information Technology,US,Java Developer,Lead Developer,50,0.0,1.0,0.4705882352941176,0.5061054587691324,0.9980528614981476
Information Technology,US,Senior Network Engineer,Principal Network Engineer,49,0.7715215470115726,0.9991578077775188,0.4411764705882353,0.4978518956987594,0.9927052983316004
Information Technology,US,Software Developer Intern,Software Development Engineer,49,1.0,1.0,0.8148148148148148,0.5031267404208847,0.9995870774368495
Information Technology,US,Developer,Technical Consultant,49,0.9995893974532136,1.0,0.1951219512195122,0.5070834937146899,0.9242460196947015
Information Technology,US,Delivery Consultant,Solution Architect,49,0.9992352068153176,1.0,1.0,0.522087506728049,0.9999156475103606
Information Technology,US,Software Engineer,Technology Consultant,49,0.0,1.0,0.1666666666666666,0.4903709364896841,0.9743927752622199
Information Technology,US,Developer Intern,Software Developer,49,1.0,1.0,0.5555555555555556,0.5088539158095957,0.996240066562543
Information Technology,US,Information Systems Technician,Systems Administrator,49,1.0,1.0,0.6610169491525424,0.5053465437017558,0.9984671771480789
Information Technology,US,Technical Support Engineer,Technical Support Engineer II,49,0.6644662314915151,0.9952155795041732,0.7192982456140351,,0.999301134897259
Information Technology,US,Help Desk Technician,Help Desk Analyst,49,0.9999999999999974,0.9999999199864325,0.1951219512195122,0.5035133549207758,0.9241264099094447
Information Technology,US,SQL Server Database Administrator,Senior Database Administrator,49,4.627689993941253e-05,1.0,0.4202898550724637,,0.9964898005667762
Information Technology,US,Software Engineer,Lead Architect,49,0.9999864233528412,1.0,0.4411764705882353,0.499966865823693,0.990047962332836
Information Technology,US,Software Engineering Manager,Senior Software Engineering Manager,49,0.9992231691069288,0.9999997083750632,0.75,0.5013916981970996,0.9992823723121685
Information Technology,US,Systems Programmer,Database Administrator,49,1.0,0.9999999999999992,0.3424657534246575,0.4906854590848367,0.977112475059405
Information Technology,US,Systems Administrator,Security Analyst,48,1.0,0.9389416943808052,0.2,0.5099512405587995,0.912464756802493
Information Technology,US,Software Engineer,Information Technology Project Manager,48,7.773637289432145e-11,1.0,0.7142857142857143,,0.9997140353459227
Information Technology,US,Programmer,Lead Software Engineer,48,1.0,1.0,0.8113207547169812,0.5126375475290654,0.9995758625402836
Information Technology,US,Associate Developer,Developer,48,0.9314725254011552,1.0,0.5737704918032787,0.5015049984871169,0.9970641099688697
